"Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
1,3,12.5845090812504,2,9,25,6.9,3039,1,1,1,0,3.80666248977032,1970,14,-37.758,144.9237
5,1,14.3693956711907,2,17,25,6.9,3039,4,1,2,6.6052979209482,5.04342511691925,1930,14,-37.7613,144.9177
2,3,13.0604879736862,5,97,26,6.9,3039,2,1,1,0,4.17438726989564,2014,14,-37.7677,144.92
3,2,13.9377281906885,2,17,26,6.9,3039,3,2,2,5.37989735354046,4.97673374242057,2013,14,-37.7704,144.9162
3,1,13.7429398651294,2,97,28,6.9,3039,3,3,1,5.78382518232974,4.88280192258637,1910,14,-37.7702,144.9091
1,3,12.7248664389453,2,17,28,6.9,3039,1,1,1,0,3.91202300542815,1980,14,-37.7652,144.9116
2,2,13.5923670066501,2,97,32,6.9,3039,2,2,2,5.47646355193151,4.78749174278205,1970,14,-37.7708,144.9093
3,1,14.0176347420544,2,20,30,14.6,3189,3,1,3,6.72623340235875,4.96284463025991,1960,9,-37.9376,145.0474
3,1,13.8155105579643,2,102,30,14.6,3189,3,2,2,6.35088571671474,5.01063529409626,1970,9,-37.9428,145.044
1,3,12.8492414562839,2,120,30,14.6,3189,1,1,1,4.66343909411207,3.93182563272433,1990,9,-37.9374,145.0388
3,1,13.9016882542053,4,153,31,14.6,3189,3,2,2,6.66440902035041,5.07517381523383,1960,9,-37.9368,145.0568
3,1,13.6363838920668,2,153,31,14.6,3189,3,1,4,6.54391184556479,5.10594547390058,1970,9,-37.9364,145.0559
3,1,14.1642289321865,2,20,33,14.6,3189,3,2,2,6.48157712927643,5.19295685089021,1950,9,-37.9418,145.0549
2,1,13.7642172635767,4,20,35,14.6,3189,2,1,3,6.47543271670409,4.31748811353631,1950,9,-37.9424,145.0464
4,1,13.9465388203707,3,20,35,14.6,3189,4,2,1,5.76205138278018,5.48893772615669,2015,9,-37.9443,145.0448
3,2,13.5278284855125,1,20,38,14.6,3189,3,2,1,5.0998664278242,4.81218435537242,2010,9,-37.9378,145.0385
4,1,13.8155105579643,2,23,39,14.6,3189,4,3,4,6.36475075685191,5.06890420222023,1960,9,-37.9382,145.0577
4,1,13.9978321147582,2,20,41,14.6,3189,4,2,1,6.54534966033442,5.36597601502185,1955,9,-37.9398,145.0554
3,1,13.8024253184156,2,20,1,14.6,3189,3,1,1,6.40191719672719,4.71849887129509,1960,9,-37.9404,145.0464
3,1,13.7504385612206,2,63,1,14.6,3189,3,2,1,6.2803958389602,4.64439089914137,1960,9,-37.9426,145.0568
4,1,14.1703838799564,2,88,1,14.6,3189,4,2,1,6.5792512120101,5.38449506278909,1950,9,-37.9394,145.0408
4,1,13.8313839071206,2,20,3,14.6,3189,4,3,2,5.605802066296,5.23644196282995,2000,9,-37.9443,145.0444
3,1,13.7112605365905,2,102,12,14.6,3189,2,2,3,6.32435896238131,4.89034912822175,1955,9,-37.9435,145.0522
4,1,14.0778748224318,2,153,13,14.6,3189,4,3,2,6.61069604471776,5.14166355650266,1973,9,-37.9362,145.0442
3,1,13.79019274998,2,153,13,14.6,3189,2,1,2,6.35610766069589,4.79579054559674,1940,9,-37.9363,145.0495
4,1,13.8831692064381,2,20,14,14.6,3189,4,2,1,6.40191719672719,4.9416424226093,1955,9,-37.9381,145.0534
2,3,13.3676597333597,2,22,16,14.6,3189,2,1,1,4.4188406077966,4.36944785246702,1960,9,-37.9355,145.0485
2,3,13.312983737013,2,120,16,14.6,3189,2,1,2,5.19295685089021,4.21950770517611,1980,9,-37.9363,145.0564
3,1,13.774688563444,2,120,16,14.6,3189,3,1,1,6.38519439899773,4.74493212836325,1960,9,-37.9431,145.0484
3,1,13.4939269338368,1,120,19,14.6,3189,3,2,1,5.92425579741453,4.91998092582813,1950,9,-37.939,145.0533
3,1,13.5923670066501,1,60,24,14.6,3189,3,2,2,5.56452040732269,4.67282883446191,1990,9,-37.9429,145.0474
3,2,13.7288627512386,2,120,24,14.6,3189,3,2,2,6.15697898558556,5.02388052084628,2001,9,-37.9387,145.0461
3,1,13.6989767417083,1,20,24,14.6,3189,3,1,1,6.54821910276237,4.7361984483945,1960,9,-37.9369,145.0578
3,1,13.8234787276135,2,88,25,14.6,3189,3,2,1,7.41457288135059,5.07517381523383,1960,9,-37.9354,145.0464
2,1,13.9903038483374,2,23,26,14.6,3189,2,1,2,6.62804137617953,4.57471097850338,1950,9,-37.94,145.0449
2,1,13.5619077991654,2,120,26,14.6,3189,2,1,1,5.34233425196481,4.61512051684126,2002,9,-37.9389,145.0467
4,1,13.8499119846816,2,20,27,14.6,3189,3,1,2,6.53378883793334,5.08140436498446,1950,9,-37.9411,145.043
4,1,13.9639305630825,2,49,27,14.6,3189,4,2,2,6.37672694789863,5.29330482472449,2011,9,-37.9395,145.0477
1,3,12.3883942023241,5,120,32,14.6,3189,1,1,1,0,3.76120011569356,1970,9,-37.9428,145.0584
4,2,13.915355892934,2,63,32,14.6,3189,3,2,2,5.39362754635236,5.23110861685459,2015,9,-37.9387,145.0398
3,1,13.6243500525031,2,142,30,8.4,3015,2,1,2,5.63835466933375,4.60517018598809,1957,7,-37.8457,144.8651
3,1,13.7101500423064,4,118,31,8.4,3015,3,2,2,5.26785815906333,5.17048399503815,2010,7,-37.8395,144.8787
3,2,13.7767697296478,2,142,31,8.4,3015,3,2,2,5.64544689764324,5.18738580584075,2011,7,-37.8477,144.8753
2,1,13.5923670066501,2,150,34,8.4,3015,2,1,1,5.4971682252932,4.29045944114839,1940,7,-37.846,144.8729
4,1,13.4730202490175,2,53,35,8.4,3015,4,1,2,5.79605775076537,4.68213122712422,1955,7,-37.847,144.8788
4,1,13.7536351542462,5,150,35,8.4,3015,3,2,1,5.93753620508243,5.14749447681345,1930,7,-37.8408,144.8893
3,1,13.3936111433927,2,53,37,8.4,3015,2,2,1,5.18178355029209,4.62497281328427,2009,7,-37.8416,144.8651
4,1,13.8943217383886,2,142,37,8.4,3015,4,3,2,5.4510384535657,5.10594547390058,2011,7,-37.841,144.8874
3,1,14.0061309175729,4,150,37,8.4,3015,3,1,1,6.30261897574491,4.969813299576,1920,7,-37.8414,144.892
3,1,13.6876771864544,2,134,38,8.4,3015,3,1,1,6.32256523992728,4.70953020131233,1950,7,-37.834,144.8668
1,3,12.7218858108072,2,150,38,8.4,3015,1,1,1,0,3.91202300542815,2005,7,-37.8413,144.8741
4,1,14.0466222789277,1,142,38,8.4,3015,4,1,3,6.62936325343745,5.06890420222023,1960,7,-37.8411,144.889
3,1,14.1519827945855,1,53,38,8.4,3015,3,2,3,7.83280751652486,5.27299955856375,2006,7,-37.8462,144.8944
3,1,13.8104980161407,4,53,39,8.4,3015,3,1,2,5.75574221358691,4.77068462446567,1960,7,-37.849,144.8907
2,1,13.7767697296478,2,142,41,8.4,3015,2,1,1,5.99645208861902,4.54329478227,1920,7,-37.8446,144.8796
3,1,13.5923670066501,4,70,2,8.4,3015,3,2,1,0,4.92725368515721,1970,7,-37.8352,144.8661
3,1,14.0817135987389,2,53,2,8.4,3015,3,1,0,5.87773578177964,4.71849887129509,1900,7,-37.8459,144.8877
2,3,13.0919041699196,2,150,2,8.4,3015,2,1,1,0,4.17438726989564,2011,7,-37.8421,144.8821
3,1,13.6047895266486,2,150,6,8.4,3015,3,1,1,5.96614673912369,4.43081679884331,1970,7,-37.847,144.8734
4,1,14.2979367072086,2,150,9,8.4,3015,4,3,1,6.05208916892442,5.4510384535657,2015,7,-37.8456,144.8741
3,1,13.735384513485,2,142,10,8.4,3015,3,1,0,5.39816270151775,4.77068462446567,1900,7,-37.8415,144.8852
2,1,13.8450693602058,2,142,10,8.4,3015,2,1,2,6.1527326947041,4.91265488573605,1930,7,-37.8471,144.8769
3,1,13.860483923607,4,134,10,8.4,3015,3,2,2,5.64897423816121,4.8283137373023,1890,7,-37.8446,144.8861
2,1,13.5144054651804,2,129,11,8.4,3015,2,2,1,5.36129216570943,4.84418708645859,2006,7,-37.8441,144.8805
4,1,13.7850513504796,2,53,11,8.4,3015,3,1,1,6.4281052726846,5.01727983681492,1915,7,-37.839,144.8854
3,2,13.507625778195,2,150,11,8.4,3015,3,2,2,0,5.08759633523238,2007,7,-37.8436,144.8691
2,3,13.0919041699196,4,150,12,8.4,3015,2,1,1,0,4.14313472639153,2006,7,-37.8413,144.8741
3,1,13.7642172635767,2,70,12,8.4,3015,3,1,2,6.11589212548303,4.97673374242057,1950,7,-37.8414,144.8707
4,1,14.0623706358958,2,118,12,8.4,3015,4,2,1,6.12686918411419,5.03043792139244,1930,7,-37.8427,144.879
4,1,13.8547312711176,2,53,13,8.4,3015,3,2,2,5.70044357339069,5.28826703069454,2004,7,-37.8477,144.8706
4,1,13.9243649628764,2,53,14,8.4,3015,4,1,1,0,5.09375020080676,1880,7,-37.8423,144.8795
3,1,13.9776294074407,2,60,15,8.4,3015,3,1,2,6.64248680136726,4.70953020131233,1960,7,-37.8466,144.8636
4,1,14.0505826801438,2,129,15,8.4,3015,5,2,2,6.65157187358973,5.22035582507832,1950,7,-37.8366,144.8758
2,1,13.5936162260505,4,150,15,8.4,3015,1,1,1,5.83773044716594,4.66343909411207,1920,7,-37.8414,144.8752
3,2,13.5541457938299,2,53,16,8.4,3015,3,2,2,5.41164605185504,4.88280192258637,2015,7,-37.8424,144.8653
3,1,13.8084859430273,4,150,19,8.4,3015,3,2,2,5.85220247977447,5.06259503302697,1900,7,-37.8435,144.8788
2,1,13.3847276418718,4,119,19,8.4,3015,2,1,1,5.00394630594546,4.12713438504509,1890,7,-37.8491,144.8903
3,1,13.7006607162853,4,134,20,8.4,3015,3,1,0,5.8406416573734,4.86753445045558,1920,7,-37.8424,144.8754
3,1,13.5985975564007,2,129,21,8.4,3015,3,1,2,5.77455154554441,4.64439089914137,1930,7,-37.8422,144.8784
2,1,13.4298480771523,4,129,21,8.4,3015,2,1,1,5.43372200355424,4.61512051684126,2000,7,-37.8368,144.8768
2,1,13.583578500617,2,54,22,8.4,3015,2,1,1,4.969813299576,4.9416424226093,1995,7,-37.845,144.8873
3,2,13.523820464115,2,70,22,8.4,3015,3,2,2,6.62406522779989,5.13579843705026,2005,7,-37.8413,144.8741
2,1,13.7056956919571,2,129,22,8.4,3015,2,1,0,5.6937321388027,4.55387689160054,1900,7,-37.8501,144.8931
2,1,13.6989767417083,4,150,23,8.4,3015,2,1,0,5.12396397940326,4.49980967033027,1900,7,-37.8475,144.8897
4,2,13.7429398651294,1,53,24,8.4,3015,4,3,3,5.62762111369064,5.23644196282995,2009,7,-37.8468,144.874
3,1,13.956141687704,2,150,25,8.4,3015,2,1,5,6.34738920965601,4.78749174278205,1920,7,-37.8417,144.8896
4,2,13.6170596192404,2,134,25,8.4,3015,4,2,2,6.62406522779989,5.31811999384422,2006,7,-37.8413,144.8741
2,1,13.6121696339462,2,129,26,8.4,3015,2,1,1,5.75257263882563,4.64439089914137,1930,7,-37.8465,144.8714
3,1,13.7589402064759,2,70,27,8.4,3015,4,2,1,6.18826412308259,5.24702407216049,2017,7,-37.8438,144.8806
1,1,13.3749880580407,4,53,28,8.4,3015,1,1,0,4.85981240436167,3.80666248977032,1900,7,-37.8491,144.8903
2,1,13.5410737122625,2,150,28,8.4,3015,2,1,2,5.54126354515843,4.69134788222914,1930,7,-37.8469,144.8766
8,1,13.6888129049183,2,70,32,8.4,3015,6,2,4,6.49677499018586,5.24702407216049,1920,7,-37.8385,144.8824
3,1,13.7101500423064,4,53,32,8.4,3015,3,2,2,5.88610403145016,5.12396397940326,2013,7,-37.835,144.8814
3,2,13.6291809797728,2,9,30,11.2,3042,3,3,2,5.71373280550937,5.46383180502561,2013,14,-37.742,144.8885
4,1,13.9341820876818,4,17,31,11.2,3042,4,2,2,6.47697236288968,5.01063529409626,1960,14,-37.7429,144.888
3,1,14.0265815280442,2,17,34,11.2,3042,3,2,1,0,5.31811999384422,2009,14,-37.7473,144.8897
2,3,13.0324386698763,2,17,35,11.2,3042,2,1,1,0,4.48863636973214,1975,14,-37.7467,144.8906
2,3,13.3999951140026,2,9,35,11.2,3042,2,2,1,5.37989735354046,4.72738781871234,2006,14,-37.7465,144.8868
3,2,13.5541457938299,2,47,38,11.2,3042,3,2,1,5.74620319054015,4.97673374242057,2011,14,-37.7335,144.8788
4,1,14.1156151504146,4,9,39,11.2,3042,4,3,2,6.61606518513282,5.48893772615669,1985,14,-37.7387,144.8827
3,2,13.6170596192404,1,97,39,11.2,3042,3,2,1,5.43372200355424,5.19295685089021,2012,14,-37.7462,144.8873
3,1,13.8064698133121,2,17,3,11.2,3042,3,1,1,6.57368016696065,4.93447393313069,1950,14,-37.7368,144.8856
2,1,13.3954392974667,2,9,6,11.2,3042,2,2,1,5.59098698051086,4.64439089914137,1950,14,-37.7343,144.8783
3,1,13.4730202490175,2,97,6,11.2,3042,3,2,1,5.75890177387728,4.9416424226093,1950,14,-37.7449,144.8869
3,2,13.6411571708195,2,9,10,11.2,3042,3,2,2,5.92425579741453,5.19295685089021,1990,14,-37.7445,144.8834
5,1,14.1519827945855,5,97,13,11.2,3042,4,2,2,6.47697236288968,5.66988092298052,2005,14,-37.7391,144.8875
4,1,13.8924715991004,2,97,13,11.2,3042,3,3,2,6.289715570909,5.08759633523238,1976,14,-37.7444,144.8847
3,1,13.830399170458,2,9,20,11.2,3042,3,1,1,6.46614472423762,4.8283137373023,1950,14,-37.736,144.8839
4,1,14.0346460878809,1,87,26,11.2,3042,4,3,3,0,5.41610040220442,1950,14,-37.7386,144.8902
3,1,13.915355892934,2,17,27,11.2,3042,3,1,1,6.46614472423762,4.77912349311153,1950,14,-37.7449,144.8899
4,1,14.8870941742445,2,97,30,2.3,3051,4,3,4,5.73657229747919,5.62040086571715,1880,12,-37.7958,144.944
2,3,13.1993244185405,2,72,31,2.3,3051,2,1,1,0,4.17438726989564,1970,12,-37.7994,144.9464
2,3,13.4953052938069,2,72,34,2.3,3051,2,1,1,0,4.15888308335967,1970,12,-37.7936,144.9426
3,1,14.1081801719271,2,143,34,2.3,3051,3,1,0,4.4188406077966,4.85981240436167,1980,12,-37.7987,144.9497
2,2,13.915355892934,2,72,34,2.3,3051,2,2,1,4.47733681447821,4.77912349311153,2010,12,-37.8018,144.9429
2,2,13.6423469389551,2,72,34,2.3,3051,2,1,1,5.37063802812766,0,2000,12,-37.7953,144.9437
2,3,13.1777980842924,4,153,35,2.3,3051,2,1,1,0,4.30406509320417,1960,12,-37.7988,144.9475
1,3,12.9239124386805,5,72,39,2.3,3051,1,1,1,6.95177216439891,4.00733318523247,2011,12,-37.802,144.9516
2,3,13.2176735572087,4,72,39,2.3,3051,2,1,2,0,3.98898404656427,1975,12,-37.7955,144.9492
2,3,13.0604879736862,5,143,39,2.3,3051,2,1,1,0,4.04305126783455,2006,12,-37.8044,144.9566
2,3,13.3692234553359,2,90,41,2.3,3051,2,2,1,0,4.43081679884331,2006,12,-37.802,144.9459
2,3,13.4870064909922,2,143,2,2.3,3051,2,2,1,0,4.58496747867057,1998,12,-37.8015,144.9526
3,1,14.0969230174025,2,97,2,2.3,3051,3,2,1,4.57471097850338,4.93447393313069,2011,12,-37.8014,144.949
1,3,12.8158382171511,4,72,2,2.3,3051,1,1,1,0,3.95124371858143,2003,12,-37.8,144.9542
2,3,13.0170028617465,5,143,6,2.3,3051,2,1,1,7.37023064180708,4.26267987704132,1970,12,-37.7988,144.9478
3,1,14.1412106976036,2,97,8,2.3,3051,3,2,0,4.77068462446567,5.01063529409626,1890,12,-37.7976,144.944
2,1,13.8054602221108,2,97,10,2.3,3051,2,2,1,6.36990098282823,4.78749174278205,2008,12,-37.8016,144.9508
2,3,13.3146352650515,2,97,11,2.3,3051,2,1,2,0,4.43081679884331,2000,12,-37.8022,144.9439
1,3,13.0170028617465,4,72,12,2.3,3051,1,1,1,0,4.0943445622221,2012,12,-37.802,144.9516
3,1,14.2007729587549,2,72,13,2.3,3051,2,1,0,5.44673737166631,4.53259949315326,1930,12,-37.7977,144.9512
2,1,13.8254608888174,2,72,16,2.3,3051,2,2,0,4.69134788222914,4.60517018598809,1900,12,-37.795,144.942
2,1,14.0513728816863,2,72,16,2.3,3051,2,1,0,5.08140436498446,4.66343909411207,1960,12,-37.8043,144.9437
2,3,13.3374747570213,2,79,16,2.3,3051,2,1,2,0,4.23410650459726,2004,12,-37.8004,144.9544
2,3,13.3534750983677,4,2,22,2.3,3051,2,1,1,0,4.31748811353631,2002,12,-37.8055,144.9547
2,3,13.2356920627113,2,72,23,2.3,3051,2,1,1,7.74066440191724,4.21950770517611,1975,12,-37.7997,144.9472
2,3,13.4082939168173,2,2,26,2.3,3051,2,2,1,0,4.56434819146784,2012,12,-37.8009,144.9471
2,3,13.217773552209,4,72,26,2.3,3051,2,1,2,6.91174730025167,4.17438726989564,1971,12,-37.7926,144.9441
1,3,12.7882882653828,4,72,26,2.3,3051,1,1,1,6.47543271670409,3.76120011569356,1970,12,-37.7971,144.9448
1,3,12.6760762747759,2,143,26,2.3,3051,1,1,1,0,3.80666248977032,1975,12,-37.7955,144.9492
3,2,13.8155105579643,5,97,26,2.3,3051,3,2,1,4.11087386417331,5.13579843705026,1920,12,-37.8039,144.9424
2,3,13.3013460329328,2,2,26,2.3,3051,2,1,1,0,4.44265125649032,2005,12,-37.8044,144.9566
2,1,13.6933429239901,2,72,28,2.3,3051,2,1,1,4.70953020131233,4.29045944114839,1880,12,-37.8044,144.9481
2,3,13.2830083521452,4,153,28,2.3,3051,2,1,1,0,0,1970,12,-37.7976,144.9454
2,1,14.0670471837797,2,88,30,5.5,3070,2,1,1,5.50125821054473,4.68213122712422,1890,5,-37.7662,145.0096
3,1,13.9978321147582,2,97,30,5.5,3070,3,1,1,5.37063802812766,4.8283137373023,1920,5,-37.7759,144.9909
3,1,14.1394040123786,3,97,30,5.5,3070,3,2,2,5.65599181081985,5.23644196282995,2007,5,-37.7708,145.0054
4,1,14.28551418721,5,72,30,5.5,3070,4,2,1,6.13988455222626,5.18738580584075,1910,5,-37.7805,145.004
3,1,14.3520039284788,1,33,35,5.5,3070,3,1,1,5.50938833662798,5.07517381523383,1890,5,-37.7798,144.9952
6,1,14.5086577385242,4,97,35,5.5,3070,6,2,2,6.64898455002478,5.54907608489522,1992,5,-37.7813,145.0065
2,3,13.2759424653326,4,97,37,5.5,3070,2,2,1,0,4.23410650459726,2011,5,-37.7793,144.9972
2,2,13.3847276418718,5,97,38,5.5,3070,2,2,2,4.00733318523247,4.60517018598809,2013,5,-37.7627,144.9898
4,1,14.3461388090264,1,60,38,5.5,3070,4,2,1,6.0282785202307,5.38449506278909,1900,5,-37.7807,144.9948
2,1,14.2697658302419,3,88,39,5.5,3070,2,1,3,6.4085287910595,4.83628190695148,1945,5,-37.7668,145.0149
2,1,13.7642172635767,2,116,39,5.5,3070,2,1,1,5.25227342804663,4.29045944114839,1920,5,-37.7715,144.9951
3,1,14.3193115667933,4,72,41,5.5,3070,3,1,3,6.15697898558556,4.61512051684126,1924,5,-37.7765,145.0027
3,1,14.042646130548,2,97,1,5.5,3070,3,2,1,5.55682806169954,5.04985600724954,1910,5,-37.7687,144.9922
2,1,13.8353131852605,2,97,1,5.5,3070,2,1,2,5.84932477994686,4.74493212836325,1935,5,-37.763,144.9886
1,3,12.9831013100708,2,97,1,5.5,3070,1,1,2,0,4.00733318523247,1970,5,-37.7842,144.9991
2,1,13.5797882244432,1,88,1,5.5,3070,2,1,1,4.91265488573605,4.35670882668959,2000,5,-37.7651,145.0027
2,3,13.312983737013,2,81,1,5.5,3070,2,1,2,0,4.17438726989564,2000,5,-37.7828,145.0096
1,3,12.8609986132699,4,88,2,5.5,3070,1,1,0,0,3.71357206670431,1970,5,-37.7827,144.9999
3,1,13.9894638650877,2,97,6,5.5,3070,3,1,1,6.09807428216624,4.8283137373023,1920,5,-37.7652,145.0123
3,2,13.670484785914,2,81,6,5.5,3070,3,1,2,5.21493575760899,4.68213122712422,2006,5,-37.7825,145.0104
4,1,14.5925392225049,2,97,8,5.5,3070,5,2,1,6.35088571671474,5.2257466737132,1890,5,-37.7707,144.9924
1,3,12.6507584667916,2,57,9,5.5,3070,1,1,1,0,3.66356164612965,1960,5,-37.7783,144.9954
2,1,13.6989767417083,2,60,9,5.5,3070,2,1,1,5.41610040220442,4.52178857704904,1910,5,-37.7663,145.0009
5,1,14.8087623309746,2,60,9,5.5,3070,4,3,3,6.19440539110467,5.80211837537706,1920,5,-37.7726,145.0048
2,1,13.9117294157048,2,72,9,5.5,3070,2,1,0,5.43372200355424,4.59511985013459,1910,5,-37.7784,145.0042
3,1,13.8643007221337,4,97,10,5.5,3070,3,1,0,5.06259503302697,4.66343909411207,1910,5,-37.7756,144.9891
3,1,13.8254608888174,2,97,10,5.5,3070,3,1,1,5.18178355029209,4.82028156560504,2000,5,-37.771,144.9974
3,1,14.4573644441367,4,60,11,5.5,3070,3,1,1,6.25766758788264,5.15905529921453,1910,5,-37.7752,145.0032
2,1,13.6967270219743,4,60,11,5.5,3070,2,1,1,5.24702407216049,4.62497281328427,1985,5,-37.7667,144.9909
2,1,13.8353131852605,2,97,11,5.5,3070,2,1,1,5.86929691313377,4.57471097850338,1920,5,-37.7638,144.9933
2,1,13.6459077735781,2,9,11,5.5,3070,2,1,1,5.15905529921453,4.66343909411207,1995,5,-37.7642,144.9963
3,2,13.7101500423064,2,97,12,5.5,3070,3,2,2,6.41017488196617,4.92725368515721,2012,5,-37.7763,144.9967
3,1,14.0778748224318,2,97,13,5.5,3070,3,1,1,5.79301360838414,4.90527477843843,1920,5,-37.7745,145.0045
3,3,13.6047895266486,4,72,13,5.5,3070,3,1,2,5.01063529409626,4.77912349311153,2000,5,-37.7648,145.0098
2,2,13.4602631660167,4,97,13,5.5,3070,2,1,1,0,4.69134788222914,2000,5,-37.7711,145.013
2,3,13.407542319638,1,9,14,5.5,3070,2,1,1,4.78749174278205,4.33073334028633,1975,5,-37.7715,145.0075
3,1,14.6549202455025,4,88,14,5.5,3070,3,1,2,6.80128303447162,4.96284463025991,1960,5,-37.7822,144.9935
2,1,13.9725143067739,2,9,15,5.5,3070,2,1,3,6.11589212548303,4.53259949315326,1920,5,-37.7666,145.0132
3,1,14.3549236385822,2,58,16,5.5,3070,3,1,1,6.00881318544259,4.96284463025991,1900,5,-37.7799,144.9937
1,3,12.9527605930181,2,28,16,5.5,3070,1,1,1,0,3.68887945411394,1970,5,-37.7827,144.9999
3,1,14.2034903517314,2,72,16,5.5,3070,3,1,0,5.71702770140622,4.87519732320115,1910,5,-37.7642,145.001
2,1,13.8499119846816,2,60,19,5.5,3070,2,1,2,5.49306144334055,4.62497281328427,1890,5,-37.7653,145.0014
2,3,13.0389817684653,5,97,19,5.5,3070,2,1,1,0,4.17438726989564,2009,5,-37.7641,144.9958
3,1,14.3808243670143,2,97,19,5.5,3070,2,2,2,5.99893656194668,5.19295685089021,1920,5,-37.7673,145.0081
2,1,13.9062649212327,2,120,20,5.5,3070,2,1,2,5.72358510195238,4.45434729625351,1910,5,-37.7644,145.004
3,1,14.018451401961,4,9,21,5.5,3070,3,1,2,5.7268477475872,4.90527477843843,1910,5,-37.764,144.9976
2,1,14.0069570225352,2,72,22,5.5,3070,2,1,1,5.18178355029209,4.60517018598809,1900,5,-37.777,144.9922
2,3,13.5541457938299,2,97,22,5.5,3070,2,1,1,4.85981240436167,4.74493212836325,1975,5,-37.7668,145.0063
3,1,13.8155105579643,5,97,22,5.5,3070,3,1,1,6.08677472691231,4.87519732320115,1930,5,-37.7663,145.0118
2,1,13.8643007221337,2,9,25,5.5,3070,2,1,2,5.70711026474888,4.60517018598809,1925,5,-37.774,145.0081
5,1,14.3461388090264,2,97,25,5.5,3070,5,3,1,6.10924758276437,5.57972982598622,1930,5,-37.7701,144.9886
3,1,14.5856187796603,2,72,26,5.5,3070,3,2,1,5.82304589548302,4.49980967033027,1920,5,-37.7757,145.0119
1,3,12.8992198260901,5,97,26,5.5,3070,1,1,1,0,3.76120011569356,2014,5,-37.7831,145.0124
4,1,14.1661674295774,2,60,27,5.5,3070,3,1,1,6.14203740558736,4.91998092582813,1890,5,-37.7662,144.9889
4,1,14.4833399305399,2,60,27,5.5,3070,4,2,1,6.19236248947487,4.9416424226093,1910,5,-37.7762,145.0027
5,1,14.414347059053,4,60,27,5.5,3070,5,3,2,5.8406416573734,5.4380793089232,1939,5,-37.7677,145.0085
3,1,13.8924715991004,2,58,28,5.5,3070,2,1,1,5.85220247977447,4.86753445045558,1910,5,-37.7799,145.011
2,3,13.2533916398107,5,153,28,5.5,3070,2,1,1,0,2.30258509299405,1970,5,-37.7766,144.9988
2,1,14.1081801719271,2,88,28,5.5,3070,2,1,1,5.6937321388027,4.68213122712422,1910,5,-37.7627,144.9986
4,1,14.6656614873339,2,88,28,5.5,3070,4,2,3,6.71417052990947,5.44241771052179,1920,5,-37.7803,145.0063
2,1,14.3065415544021,4,97,28,5.5,3070,2,1,2,5.92958914338989,4.69134788222914,1920,5,-37.7789,144.9952
2,1,13.721199878493,2,72,32,5.5,3070,2,1,1,5.01063529409626,4.39444915467244,1995,5,-37.7665,144.9955
4,1,14.3162858458768,2,97,32,5.5,3070,4,1,1,5.94542060860658,5.12396397940326,1970,5,-37.7784,144.9959
3,1,14.2276202087911,1,72,32,5.5,3070,3,1,3,5.78996017089725,5.10594547390058,1900,5,-37.7741,144.9971
4,1,13.670484785914,2,17,31,11.5,3046,4,1,2,6.54534966033442,5.07517381523383,1955,15,-37.7209,144.9158
2,3,13.0731731332136,2,60,37,11.5,3046,2,1,1,5.24174701505964,4.44265125649032,1995,15,-37.7151,144.9191
3,1,13.4673705164754,1,42,39,11.5,3046,3,1,0,6.57228254269401,4.70953020131233,1960,15,-37.7143,144.9092
4,1,13.7321289490252,2,120,39,11.5,3046,4,2,2,6.65929391968364,5.18738580584075,1965,15,-37.7168,144.9171
2,3,13.1654228668648,2,133,41,11.5,3046,2,1,1,5.08140436498446,4.51085950651685,2012,15,-37.7204,144.9131
4,1,13.4444468765734,2,17,1,11.5,3046,3,1,1,6.31535800152233,4.91998092582813,1960,15,-37.7161,144.9165
3,2,13.5541457938299,2,17,3,11.5,3046,3,2,2,5.605802066296,4.92725368515721,2012,15,-37.7182,144.9244
5,1,13.9108207377686,1,97,6,11.5,3046,5,2,4,6.6631326959908,5.40717177146012,1950,15,-37.7207,144.9263
2,2,13.0710700830168,1,9,10,11.5,3046,2,1,1,4.77068462446567,4.72738781871234,2010,15,-37.7232,144.9154
3,3,13.3862649211907,2,97,12,11.5,3046,3,2,2,5.28826703069454,4.72738781871234,2009,15,-37.722,144.9169
3,1,13.6115567010432,2,17,12,11.5,3046,3,2,2,6.67203294546107,5.10594547390058,1940,15,-37.718,144.9124
3,1,13.5541457938299,2,133,13,11.5,3046,3,2,2,5.94542060860658,5.15329159449778,1960,15,-37.7152,144.9165
2,2,13.2802214620199,2,42,14,11.5,3046,2,1,1,5.08140436498446,4.45434729625351,2013,15,-37.7218,144.9188
4,1,13.6411571708195,4,97,15,11.5,3046,4,1,2,6.55677835615804,5.27811465923052,1960,15,-37.7143,144.9096
2,3,13.0604879736862,5,9,19,11.5,3046,2,1,1,4.92725368515721,4.33073334028633,2009,15,-37.7209,144.9179
3,1,13.6047895266486,4,17,20,11.5,3046,3,1,3,6.63725803128446,4.53259949315326,1960,15,-37.7178,144.9121
